CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Orgao_Administracao;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta;Nao_Aplicavel
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;0;5;0;0;0;0;0;N
21.254.073/0001-80;2024-12-31;2;141367;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
21.254.073/0001-80;2024-12-31;2;141367;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
21.254.073/0001-80;2024-12-31;2;141367;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
21.254.073/0001-80;2024-12-31;2;141367;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
21.254.073/0001-80;2024-12-31;2;141367;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Diretoria;0;2;0;0;0;0;0;N
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;Diretoria;0;5;0;0;0;0;0;N
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;Diretoria;0;6;0;0;0;0;0;N
21.414.457/0001-12;2024-12-31;1;138199;LEADS CIA. SECURITIZADORA;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
21.414.457/0001-12;2024-12-31;1;138199;LEADS CIA. SECURITIZADORA;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
21.414.457/0001-12;2024-12-31;1;138199;LEADS CIA. SECURITIZADORA;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
21.414.457/0001-12;2024-12-31;1;138199;LEADS CIA. SECURITIZADORA;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
21.414.457/0001-12;2024-12-31;1;138199;LEADS CIA. SECURITIZADORA;Diretoria;0;4;0;0;0;0;0;N
21.728.083/0001-00;2024-12-31;4;142061;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;6;N
21.728.083/0001-00;2024-12-31;4;142061;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;6;N
21.728.083/0001-00;2024-12-31;4;142061;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
21.728.083/0001-00;2024-12-31;4;142061;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
21.728.083/0001-00;2024-12-31;4;142061;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Diretoria;0;0;0;0;0;0;3;N
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;Conselho de Administração - Efetivos;1;2;0;0;0;0;0;N
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;Diretoria;0;2;0;0;0;0;0;N
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;Conselho de Administração - Efetivos;1;2;0;0;0;0;0;N
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;Diretoria;0;2;0;0;0;0;0;N
22.163.297/0001-49;2024-12-31;1;138051;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
22.163.297/0001-49;2024-12-31;1;138051;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
22.163.297/0001-49;2024-12-31;1;138051;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
22.163.297/0001-49;2024-12-31;1;138051;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
22.163.297/0001-49;2024-12-31;1;138051;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Diretoria;0;2;0;0;0;0;0;N
22.261.473/0001-85;2024-12-31;5;141411;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho de Administração - Efetivos;0;5;0;1;0;0;0;N
22.261.473/0001-85;2024-12-31;5;141411;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
22.261.473/0001-85;2024-12-31;5;141411;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
22.261.473/0001-85;2024-12-31;5;141411;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho Fiscal - Suplentes;0;2;0;0;0;0;0;N
22.261.473/0001-85;2024-12-31;5;141411;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Diretoria;0;4;0;1;0;0;0;N
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;6;N
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;Diretoria;0;0;0;0;0;0;5;N
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;7;0;0;0;0;0;N
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;2;0;1;0;0;0;N
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;1;0;0;0;0;0;N
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Diretoria;0;4;0;0;0;0;0;N
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;7;N
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;Diretoria;0;0;0;0;0;0;10;N
23.096.269/0001-19;2024-12-31;1;138394;RIO PARANA ENERGIA S.A.;Conselho de Administração - Efetivos;2;1;0;0;0;0;1;N
23.096.269/0001-19;2024-12-31;1;138394;RIO PARANA ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
23.096.269/0001-19;2024-12-31;1;138394;RIO PARANA ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
23.096.269/0001-19;2024-12-31;1;138394;RIO PARANA ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
23.096.269/0001-19;2024-12-31;1;138394;RIO PARANA ENERGIA S.A.;Diretoria;0;2;0;0;0;0;1;N
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;Diretoria;0;10;0;0;0;0;0;N
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Diretoria;0;4;0;0;0;0;0;N
23.438.929/0001-00;2024-12-31;4;139522;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
23.438.929/0001-00;2024-12-31;4;139522;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
23.438.929/0001-00;2024-12-31;4;139522;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
23.438.929/0001-00;2024-12-31;4;139522;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
23.438.929/0001-00;2024-12-31;4;139522;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Diretoria;0;9;0;0;0;0;0;N
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Diretoria;0;7;0;0;0;0;0;N
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;7;0;0;0;0;0;N
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;5;0;0;0;0;0;N
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Diretoria;0;5;0;0;0;0;0;N
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;Conselho de Administração - Efetivos;0;0;0;0;0;0;6;N
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;Conselho de Administração - Suplentes;0;0;0;0;0;0;6;N
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;Diretoria;0;0;0;0;0;0;3;N
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;8;N
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Diretoria;0;0;0;0;0;0;4;N
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Diretoria;0;4;0;0;0;0;0;N
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Conselho de Administração - Efetivos;0;4;0;1;0;0;0;N
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Diretoria;0;2;0;1;0;0;0;N
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Diretoria;0;5;0;0;0;0;0;N
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Conselho de Administração - Efetivos;0;8;0;0;0;0;0;N
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Diretoria;0;6;0;0;0;0;0;N
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Diretoria;0;1;0;0;0;0;0;N
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Diretoria;0;3;0;0;0;0;0;N
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Diretoria;1;3;0;0;0;0;0;N
26.609.050/0001-64;2024-12-31;1;137852;TRAVESSIA SECURITIZADORA S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
26.609.050/0001-64;2024-12-31;1;137852;TRAVESSIA SECURITIZADORA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
26.609.050/0001-64;2024-12-31;1;137852;TRAVESSIA SECURITIZADORA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
26.609.050/0001-64;2024-12-31;1;137852;TRAVESSIA SECURITIZADORA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
26.609.050/0001-64;2024-12-31;1;137852;TRAVESSIA SECURITIZADORA S.A.;Diretoria;0;3;0;0;0;0;0;N
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Conselho de Administração - Efetivos;0;4;0;0;0;0;4;N
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;3;N
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Diretoria;0;5;0;0;0;0;0;N
26.664.057/0001-89;2024-12-31;1;138743;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho de Administração - Efetivos;0;2;0;0;0;0;1;N
26.664.057/0001-89;2024-12-31;1;138743;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
26.664.057/0001-89;2024-12-31;1;138743;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
26.664.057/0001-89;2024-12-31;1;138743;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
26.664.057/0001-89;2024-12-31;1;138743;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Diretoria;0;3;0;0;0;0;1;N
26.845.702/0001-60;2024-12-31;4;141925;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;4;N
26.845.702/0001-60;2024-12-31;4;141925;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
26.845.702/0001-60;2024-12-31;4;141925;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
26.845.702/0001-60;2024-12-31;4;141925;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
26.845.702/0001-60;2024-12-31;4;141925;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Diretoria;0;0;0;0;0;0;3;N
26.982.634/0001-80;2024-12-31;1;139080;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Conselho de Administração - Efetivos;0;4;0;0;0;0;0;N
26.982.634/0001-80;2024-12-31;1;139080;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
26.982.634/0001-80;2024-12-31;1;139080;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
26.982.634/0001-80;2024-12-31;1;139080;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
26.982.634/0001-80;2024-12-31;1;139080;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Diretoria;0;2;0;0;0;0;0;N
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Conselho de Administração - Efetivos;0;7;0;0;0;0;0;N
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Conselho Fiscal - Efetivos;0;2;0;1;0;0;0;N
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Diretoria;1;6;0;1;0;0;0;N
27.137.879/0001-74;2024-12-31;5;139620;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
27.137.879/0001-74;2024-12-31;5;139620;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
27.137.879/0001-74;2024-12-31;5;139620;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
27.137.879/0001-74;2024-12-31;5;139620;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
