CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;2964549.37;Conselho de Administração;6.00;1120240.25;6.00;950000.00;170240.25;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR ANUAL/CVM/SEP/ 2022 o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;2964549.37;Diretoria Estatutária;6.00;1844309.12;6.00;671493.16;72815.96;0.00;0.00;;1100000.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR ANUAL/CVM/SEP/ 2022 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;2964549.37;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR ANUAL/CVM/SEP/ 2022 o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;5346444.76;Conselho de Administração;6.00;1413563.47;6.00;1253666.67;159896.80;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR CVM/SEP/ N°01/2021 o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;5346444.76;Diretoria Estatutária;6.00;3932881.29;6.00;1659244.70;73636.59;0.00;0.00;;2200000.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR CVM/SEP/ N°01/2021 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;5346444.76;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR CVM/SEP/ N°01/2021 o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;25000000.00;Conselho de Administração;6.00;14150000.00;6.00;13000000.00;950000.00;200000.00;0.00;-;0.00;0.00;0.00;0.00;0.00;-;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/ANUAL-2023-CVM/SEP o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.Valores referentes à remuneração a ser paga pela Companhia e por suas subsidiárias aos administradores da Companhia. Para mais informações, veja o item 8.20 deste Formulário de Referência
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;25000000.00;Diretoria Estatutária;6.00;10850000.00;6.00;9000000.00;750000.00;0.00;0.00;-;1100000.00;0.00;0.00;0.00;0.00;-;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/ANUAL-2023-CVM/SEP o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.Valores referentes à remuneração a ser paga pela Companhia e por suas subsidiárias aos administradores da Companhia. Para mais informações, veja o item 8.20 deste Formulário de Referência.
10.739.356/0001-03;2024-12-31;3;141965;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;25000000.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;0.00;0.00;0.00;0.00;0.00;-;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/ANUAL-2023-CVM/SEP o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.Valores referentes à remuneração a ser paga pela Companhia e por suas subsidiárias aos administradores da Companhia. Para mais informações, veja o item 8.20 deste Formulário de Referência.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2022-01-01;2022-12-31;31047967.62;Conselho de Administração;7.00;3960000.00;7.00;2880000.00;0.00;1080000.00;0.00;;0.00;0.00;0.00;0.00;0.00;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIO CIRCULAR/ANUAL 2023-CVM/SEP;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/ANUAL 2023-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2022-01-01;2022-12-31;31047967.62;Diretoria Estatutária;3.00;26930437.45;3.00;5712006.22;229046.23;0.00;0.00;;9845403.57;3033720.76;0.00;0.00;0.00;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIO CIRCULAR/ANUAL 2023-CVM/SEP;0.00;0.00;8110260.67;Conforme disposto no OFÍCIO CIRCULAR/ANUAL 2023-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2022-01-01;2022-12-31;31047967.62;Conselho Fiscal;1.08;157530.17;1.08;157530.17;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIO CIRCULAR/ANUAL 2023-CVM/SEP;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2021-01-01;2021-12-31;31294616.45;Conselho de Administração;6.83;2742188.01;6.83;2742188.01;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2021-01-01;2021-12-31;31294616.45;Diretoria Estatutária;3.00;28118056.41;3.00;5148829.10;166207.02;0.00;0.00;;2829993.47;2256559.68;0.00;0.00;0.00;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP;0.00;913791.26;16802675.88;Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2021-01-01;2021-12-31;31294616.45;Conselho Fiscal;3.00;434372.03;3.00;434372.03;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2023-01-01;2023-12-31;11716059.97;Conselho de Administração;7.00;3758000.00;7.00;2880000.00;0.00;878000.00;0.00;N/A;0.00;0.00;0.00;0.00;0.00;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIO CIRCULAR/ANUAL 2023-CVM/SEP;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/ANUAL 2023-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2023-01-01;2023-12-31;11716059.97;Diretoria Estatutária;2.58;7958059.97;2.58;4044976.03;245040.28;0.00;0.00;N/A;2345357.67;0.00;0.00;0.00;0.00;;0.00;1000000.00;322685.99;Conforme disposto no OFÍCIO CIRCULAR/ANUAL 2023-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2024-01-01;2024-12-31;27072886.24;Conselho de Administração;7.00;4197600.00;7.00;3052800.00;0.00;1144800.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.760.260/0001-19;2024-12-31;8;141733;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2024-01-01;2024-12-31;27072886.24;Diretoria Estatutária;2.66;22875286.24;2.66;5284525.57;152235.80;0.00;0.00;;1500000.00;8310026.88;0.00;0.00;0.00;;0.00;0.00;7628497.99;Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
10.807.374/0001-77;2024-12-31;6;141920;BOA SAFRA SEMENTES S.A.;2022-01-01;2022-12-31;7374178.00;Conselho de Administração;5.00;1209300.00;5.00;0.00;0.00;0.00;0.00;;0.00;0.00;1209300.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular/Anual-2024- CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.
10.807.374/0001-77;2024-12-31;6;141920;BOA SAFRA SEMENTES S.A.;2022-01-01;2022-12-31;7374178.00;Diretoria Estatutária;4.66;6164878.00;4.66;2964834.00;593544.00;0.00;0.00;;1249500.00;0.00;0.00;445000.00;0.00;O valor previsto na linha de "Remuneração Variável - Outros" refere-se ao montante total pago à título de (i) "Hiring Bonus" para atração de executivo no exercício social encerrado 31 de dezembro de 2022 e (ii) "Completion Bonus" para o desempenho chave na execução de projetos estratégicos para Companhia no exercício social encerrado 31 de dezembro de 2022.;0.00;0.00;912000.00;Conforme disposto no Ofício Circular/Anual-2024- CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.
10.807.374/0001-77;2024-12-31;6;141920;BOA SAFRA SEMENTES S.A.;2021-01-01;2021-12-31;4135348.96;Conselho de Administração;4.20;855849.00;4.20;0.00;0.00;0.00;0.00;;0.00;0.00;855849.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular/Anual-2024- CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais.
10.807.374/0001-77;2024-12-31;6;141920;BOA SAFRA SEMENTES S.A.;2021-01-01;2021-12-31;4135348.96;Diretoria Estatutária;3.25;3279499.96;3.25;2154999.96;0.00;0.00;0.00;;1124500.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular/Anual-2024- CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais.
10.807.374/0001-77;2024-12-31;6;141920;BOA SAFRA SEMENTES S.A.;2023-01-01;2023-12-31;8217668.00;Conselho de Administração;5.00;1104043.00;5.00;0.00;0.00;0.00;0.00;;0.00;0.00;1104043.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular/Anual-2024- CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.
10.807.374/0001-77;2024-12-31;6;141920;BOA SAFRA SEMENTES S.A.;2023-01-01;2023-12-31;8217668.00;Diretoria Estatutária;4.58;7113625.00;4.58;3405349.00;734052.00;0.00;0.00;;1326646.00;0.00;0.00;450000.00;0.00;O valor previsto nalinha de "Remuneração Variável - Outros" refere-se ao montante total pago à título de "Hiring Bonus" para atração de executivo no exercício social encerrado 31 de dezembro de 2023.;0.00;0.00;1197578.00;Conforme disposto no Ofício Circular/Anual-2024- CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.
10.807.374/0001-77;2024-12-31;6;141920;BOA SAFRA SEMENTES S.A.;2024-01-01;2024-12-31;11212314.50;Conselho de Administração;5.00;1305589.00;5.00;0.00;0.00;0.00;0.00;;0.00;0.00;1305589.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular/Anual-2024- CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.
10.807.374/0001-77;2024-12-31;6;141920;BOA SAFRA SEMENTES S.A.;2024-01-01;2024-12-31;11212314.50;Diretoria Estatutária;6.00;9906725.50;6.00;4182718.50;939268.00;0.00;0.00;;2836939.00;0.00;0.00;0.00;0.00;;0.00;0.00;1947800.00;Conforme disposto no Ofício Circular/Anual-2024- CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.
10.835.932/0001-08;2024-12-31;1;137848;CIA ENERGETICA DE PERNAMBUCO - CELPE;2022-01-01;2022-12-31;2702078.60;Conselho de Administração;7.00;26400.00;1.00;26400.00;0.00;0.00;0.00;Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
10.835.932/0001-08;2024-12-31;1;137848;CIA ENERGETICA DE PERNAMBUCO - CELPE;2022-01-01;2022-12-31;2702078.60;Diretoria Estatutária;4.00;2439526.68;1.00;1265275.86;257282.66;0.00;0.00;Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.;916968.16;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
10.835.932/0001-08;2024-12-31;1;137848;CIA ENERGETICA DE PERNAMBUCO - CELPE;2022-01-01;2022-12-31;2702078.60;Conselho Fiscal;10.00;236151.92;5.00;236151.92;0.00;0.00;0.00;Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
10.835.932/0001-08;2024-12-31;1;137848;CIA ENERGETICA DE PERNAMBUCO - CELPE;2021-01-01;2021-12-31;3232729.96;Conselho de Administração;6.33;11133.33;0.50;11133.33;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
10.835.932/0001-08;2024-12-31;1;137848;CIA ENERGETICA DE PERNAMBUCO - CELPE;2021-01-01;2021-12-31;3232729.96;Diretoria Estatutária;4.33;2987008.63;1.33;1043973.28;209157.63;0.00;0.00;Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.;1273771.82;0.00;0.00;0.00;0.00;;0.00;460105.90;0.00;
10.835.932/0001-08;2024-12-31;1;137848;CIA ENERGETICA DE PERNAMBUCO - CELPE;2021-01-01;2021-12-31;3232729.96;Conselho Fiscal;10.00;234588.00;5.00;234588.00;0.00;0.00;0.00;Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
