CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;Diogo Wanderley Costa Santiago;Diretor Presidente
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
51.928.174/0001-50;2024-12-31;3;139433;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Paulo Silvestri;Diretor Presidente
51.928.174/0001-50;2024-12-31;3;139433;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Rodrigo Cartagena do Amaral;Diretor de Relações com Investidores
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO,;Diretor Presidente
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO,;Diretor Presidente
52.270.350/0001-71;2024-12-31;2;141879;REAG TRUST S.A;Leonardo Falbo Donato;Diretor de Relações com Investidores
52.270.350/0001-71;2024-12-31;2;141879;REAG TRUST S.A;André Luis de Oliveira Agostinho;Diretor Presidente
52.548.435/0001-79;2024-12-31;9;141858;JSL S.A.;Ramon Peres Martinez Garcia de Alcaraz;Diretor Presidente
52.548.435/0001-79;2024-12-31;9;141858;JSL S.A.;Guilherme de Andrade Fonseca Samapio;Diretor de Relações com Investidores
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;LEONARDO FALBO DONATO,;Diretor de Relações com Investidores
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;LEONARDO FALBO DONATO,;Diretor de Relações com Investidores
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
53.113.791/0001-22;2024-12-31;5;141276;TOTVS S.A.;DENNIS HERSZKOWICZ;Diretor Presidente
53.113.791/0001-22;2024-12-31;5;141276;TOTVS S.A.;GILSOMAR MAIA SEBASTIÃO;Diretor de Relações com Investidores
56.444.250/0001-75;2024-12-31;1;137919;HAUSCENTER SA;ANDRÉ PIRES NUNES;Diretor Presidente/Relações com Investidores
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;Flavio Maluf;Diretor Presidente
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;José Antônio Goulart de Carvalho;Diretor de Relações com Investidores
56.720.428/0001-63;2024-12-31;2;142036;ROMI S.A.;Fabio Barbanti Taiar;Diretor de Relações com Investidores
56.720.428/0001-63;2024-12-31;2;142036;ROMI S.A.;Luiz Cassiano Rando Rosolen;Diretor Presidente
56.992.423/0001-90;2024-12-31;1;137883;BICICLETAS MONARK S.A.;SYLVIO MARZAGÃO;Diretor Presidente/Relações com Investidores
58.119.199/0001-51;2024-12-31;4;141495;ODONTOPREV S.A.;RODRIGO BACELLAR WUERKERT;Diretor Presidente
58.119.199/0001-51;2024-12-31;4;141495;ODONTOPREV S.A.;JOSÉ ROBERTO BORGES PACHECO;Diretor de Relações com Investidores
58.119.199/0001-51;2024-12-31;4;141495;ODONTOPREV S.A.;Elsen Carvalho;Diretor Presidente
58.430.828/0001-60;2024-12-31;3;139654;BLAU FARMACÊUTICA S.A.;Marcelo Rodolfo Hahn;Diretor Presidente
58.430.828/0001-60;2024-12-31;3;139654;BLAU FARMACÊUTICA S.A.;Douglas Rodrigues;Diretor de Relações com Investidores
59.105.999/0001-86;2024-12-31;5;141929;WHIRLPOOL S.A.;Pedro Pimentel Collier;Diretor Presidente/Relações com Investidores
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;CARLOS EDUARDO PEREIRA GUIMARÃES;Diretor Presidente
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;LEONARDO RICCI SCUTTI;Diretor de Relações com Investidores
59.418.806/0001-47;2024-12-31;3;141815;TRACK & FIELD CO S.A.;Fernando Queiroz Tracanella;Diretor Presidente
59.418.806/0001-47;2024-12-31;3;141815;TRACK & FIELD CO S.A.;Patricia Abibe;Diretor de Relações com Investidores
59.546.515/0001-34;2024-12-31;3;141272;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Pedro de Souza Zemel;Diretor Presidente
59.546.515/0001-34;2024-12-31;3;141272;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;José Luís Magalhães Salazar;Diretor de Relações com Investidores
59.717.553/0001-02;2024-12-31;4;142000;GRUPO MULTI S.A.;Alexandre Ostrowiecki;Diretor Presidente
59.717.553/0001-02;2024-12-31;4;142000;GRUPO MULTI S.A.;Flavio Bongiovanni Ferreira Lima;Diretor de Relações com Investidores
59.789.545/0001-71;2024-12-31;1;137459;POLPAR S.A.;David Feffer;Diretor Presidente
59.789.545/0001-71;2024-12-31;1;137459;POLPAR S.A.;Marcel Paes de Almeida Piccinno;Diretor de Relações com Investidores
59.981.829/0001-65;2024-12-31;1;138535;RODOBENS SA;Libano Miranda Barroso;Diretor Presidente
59.981.829/0001-65;2024-12-31;1;138535;RODOBENS SA;Bruno Boccolini Alves Costa;Diretor de Relações com Investidores
60.398.369/0004-79;2024-12-31;5;142137;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Marcelo Milliet;Diretor Presidente/Relações com Investidores
60.444.437/0001-46;2024-12-31;4;141773;LIGHT SERVICOS DE ELETRICIDADE S.A.;Rodrigo Ribeiro Pereira Brandão;Diretor Presidente
60.444.437/0001-46;2024-12-31;4;141773;LIGHT SERVICOS DE ELETRICIDADE S.A.;Rodrigo Tostes de Solon Pontes;Diretor de Relações com Investidores
60.476.884/0001-87;2024-12-31;1;138391;MAHLE-METAL LEVE S.A.;Sergio Pancini de Sá;Diretor Presidente/Relações com Investidores
60.537.263/0001-66;2024-12-31;2;138945;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Emilio Sanches Salgado Júnior;Diretor Presidente
60.537.263/0001-66;2024-12-31;2;138945;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Daniel Henrique Nogueira Soraggi e Castro;Diretor de Relações com Investidores
60.543.816/0001-93;2024-12-31;5;141473;IGUATEMI S.A.;Cristina Anne Betts;Diretor Presidente
60.543.816/0001-93;2024-12-31;5;141473;IGUATEMI S.A.;Guido Barbosa de Oliveira;Diretor de Relações com Investidores
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;David Feffer;Diretor Presidente
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;Marcel Paes de Almeida Piccinno;Diretor de Relações com Investidores
60.665.981/0001-18;2024-12-31;2;139271;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;FERNANDO DE CASTRO MARQUES;Diretor Presidente
60.665.981/0001-18;2024-12-31;2;139271;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;DAYANE DE SOUZA DUARTE;Diretor de Relações com Investidores
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;Rafael Gibini;Diretor Presidente/Relações com Investidores
60.746.948/0001-12;2024-12-31;12;141861;BCO BRADESCO S.A.;Marcelo de Araújo Noronha;Diretor Presidente
60.746.948/0001-12;2024-12-31;12;141861;BCO BRADESCO S.A.;André Costa Carvalho;Diretor de Relações com Investidores
60.840.055/0001-31;2024-12-31;3;141727;FLEURY S.A.;JEANE MIKE TSUTSUI;Diretor Presidente
60.840.055/0001-31;2024-12-31;3;141727;FLEURY S.A.;JOSÉ ANTONIO DE ALMEIDA FILIPPO;Diretor de Relações com Investidores
60.851.615/0001-53;2024-12-31;1;138362;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;EDUARDO FANTIN;Diretor Presidente/Relações com Investidores
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;Milton Maluhy Filho;Diretor Presidente
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;Gustavo Lopes Rodrigues;Diretor de Relações com Investidores
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;Gustavo Lopes Rodrigues;Diretor de Relações com Investidores
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;ELIZABETH DO ROCIO DE FREITAS;Diretor Presidente/Relações com Investidores
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Marcelo Chara;Diretor Presidente
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Thiago da Fonseca Rodrigues;Diretor de Relações com Investidores
60.933.603/0001-78;2024-12-31;1;138261;CESP - CIA ENERGETICA DE SAO PAULO;Mario Antonio Bertoncini;Diretor Presidente/Relações com Investidores
61.022.042/0001-18;2024-12-31;2;141999;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Adolpho Lindenberg Filho;Diretor Presidente/Relações com Investidores
61.065.298/0001-02;2024-12-31;1;138242;MANGELS INDUSTRIAL S.A.;Ivan Zanovello Ciruelos;Diretor Presidente
61.065.298/0001-02;2024-12-31;1;138242;MANGELS INDUSTRIAL S.A.;Pedro Galvao Filho;Diretor de Relações com Investidores
61.065.751/0001-80;2024-12-31;7;141670;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Fernando Miziara de Mattos Cunha;Diretor Presidente
61.065.751/0001-80;2024-12-31;7;141670;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Fernando Miziara de Mattos Cunha;Diretor de Relações com Investidores
61.079.117/0001-05;2024-12-31;4;139694;ALPARGATAS S.A.;Liel Marcio Cintra Miranda;Diretor Presidente
61.079.117/0001-05;2024-12-31;4;139694;ALPARGATAS S.A.;Andre Correa Natal;Diretor de Relações com Investidores
61.080.313/0001-91;2024-12-31;1;135983;COBRASMA S.A.;LUIS EULALIO DE BUENO VIDIGAL FILHO;Diretor Presidente/Relações com Investidores
61.082.004/0001-50;2024-12-31;2;137248;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Carlos Antonio Tilkian;Diretor Presidente/Relações com Investidores
61.088.894/0001-08;2024-12-31;1;138091;CAMBUCI S.A.;Roberto Estefano;Diretor de Relações com Investidores
61.088.894/0001-08;2024-12-31;1;138091;CAMBUCI S.A.;Alexandre Schuler;Diretor Presidente
61.092.037/0001-81;2024-12-31;4;141790;ETERNIT S.A.;Paulo Roberto de Oliveira Andrade;Diretor Presidente
61.092.037/0001-81;2024-12-31;4;141790;ETERNIT S.A.;Vítor Manuel Cavalcanti Mallmann;Diretor de Relações com Investidores
61.156.113/0001-75;2024-12-31;4;142100;IOCHPE MAXION S.A.;Marcos Sergio de Oliveira;Diretor Presidente/Relações com Investidores
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;Valério Dalla Valle;Diretor de Relações com Investidores
61.156.931/0001-78;2024-12-31;1;137062;SIDERURGICA J. L. ALIPERTI S.A.;Valério Dalla Valle;Diretor Presidente
61.186.680/0001-74;2024-12-31;7;142127;BANCO BMG S/A;Luis Felix Cardamone Neto;Diretor Presidente
61.186.680/0001-74;2024-12-31;7;142127;BANCO BMG S/A;Flávio Pentagna Guimarães Neto;Diretor de Relações com Investidores
61.189.288/0001-89;2024-12-31;3;140567;MARISA LOJAS S.A.;Roberta Ribeiro Leal;Diretor de Relações com Investidores
61.189.288/0001-89;2024-12-31;3;140567;MARISA LOJAS S.A.;Edson Salles Abuchaim Garcia;Diretor Presidente
61.189.288/0001-89;2024-12-31;3;140567;MARISA LOJAS S.A.;Edson Salles Abuchaim Garcia;Diretor Presidente/Relações com Investidores
61.190.096/0001-92;2024-12-31;5;141812;EUROFARMA LABORATÓRIOS S.A.;MARCO BILLI;Diretor Presidente/Relações com Investidores
61.351.532/0001-68;2024-12-31;8;142017;AZEVEDO E TRAVASSOS S.A.;Ivan de Carvalho Júnior;Diretor Presidente
61.351.532/0001-68;2024-12-31;8;142017;AZEVEDO E TRAVASSOS S.A.;Bernardo Negredo Mendonça de Araújo;Diretor de Relações com Investidores
61.374.161/0001-30;2024-12-31;1;138436;BAUMER S.A.;RUY SALVARI BAUMER;Diretor Presidente
61.374.161/0001-30;2024-12-31;1;138436;BAUMER S.A.;MONICA SALVARI BAUMER;Diretor de Relações com Investidores
61.409.892/0001-73;2024-12-31;5;142073;COMPANHIA BRASILEIRA DE ALUMÍNIO;Luciano Francisco Alves;Diretor Presidente
61.409.892/0001-73;2024-12-31;5;142073;COMPANHIA BRASILEIRA DE ALUMÍNIO;Camila Abel Correia da Silva;Diretor de Relações com Investidores
61.486.650/0001-83;2024-12-31;5;141355;DIAGNOSTICOS DA AMERICA S.A.;André Covre;Diretor de Relações com Investidores
61.486.650/0001-83;2024-12-31;5;141355;DIAGNOSTICOS DA AMERICA S.A.;Lício Tavares Ângelo Cintra;Diretor Presidente
61.532.644/0001-15;2024-12-31;3;141275;ITAÚSA S.A.;Alfredo Egydio Setubal;Diretor Presidente/Relações com Investidores
61.584.140/0001-49;2024-12-31;1;138212;REDE ENERGIA PARTICIPAÇÕES S.A.;Ricardo Perez Botelho;Diretor Presidente
61.584.140/0001-49;2024-12-31;1;138212;REDE ENERGIA PARTICIPAÇÕES S.A.;Maurício Perez Botelho;Diretor de Relações com Investidores
61.585.865/0001-51;2024-12-31;1;138773;RAIA DROGASIL S.A.;Flavio de Moraes Correia;Diretor de Relações com Investidores
61.585.865/0001-51;2024-12-31;1;138773;RAIA DROGASIL S.A.;Marcilio D'Amico Pousada;Diretor Presidente
61.695.227/0001-93;2024-12-31;6;139968;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Francesco Tutoli;Diretor de Relações com Investidores
61.695.227/0001-93;2024-12-31;6;139968;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Max Xavier Lins;Diretor Presidente
61.695.227/0001-93;2024-12-31;6;139968;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Guilherme Gomes Lencastre;Diretor Presidente
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Felipe Ferreira Guimarães Figueiredo;Diretor Presidente
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Paulo Roberto Belem Junior;Diretor de Relações com Investidores
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Gustavo Garcia Pires;Diretor Presidente
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Rodrigo Kluska;Diretor de Relações com Investidores
62.070.362/0001-06;2024-12-31;2;141558;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Paulo Menezes Figueiredo;Diretor de Relações com Investidores
62.070.362/0001-06;2024-12-31;2;141558;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Antonio Julio Castiglioni Neto;Diretor Presidente
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Rodrigo Esteves Pinheiro;Diretor Presidente
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Noberto Nogueira Pinheiro Jr;Diretor de Relações com Investidores
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Paulo Augusto Luz Ferreira Saba;Diretor de Relações com Investidores
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Morris Dayan;Diretor Presidente
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;LÍVIO HAGIME KUZE;Diretor Presidente
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;ARMANDO SÉRGIO ANTUNES DA SILVA;Diretor de Relações com Investidores
62.307.848/0001-15;2024-12-31;10;142107;BANCO RCI BRASIL S.A.;Cezar Augusto Janikian;Diretor de Relações com Investidores
62.307.848/0001-15;2024-12-31;10;142107;BANCO RCI BRASIL S.A.;José Luis Medina Del Río;Diretor Presidente
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Fabio Marcel Fossen;Diretor Presidente
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Luís Felipe Silva Bresaola;Diretor de Relações com Investidores
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Luciano Maggi Quartiero;Diretor Presidente
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Flávio Jardim Vargas;Diretor de Relações com Investidores
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Luciano Maggi Quartiero;Diretor Presidente
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Flávio Jardim Vargas;Diretor de Relações com Investidores
65.654.303/0001-73;2024-12-31;6;142118;DIBENS LEASING S.A. - ARREND.MERCANTIL;Gustavo Lopes Rodrigues;Diretor de Relações com Investidores
65.654.303/0001-73;2024-12-31;6;142118;DIBENS LEASING S.A. - ARREND.MERCANTIL;Daniel Nascimento Goretti;Diretor Presidente
65.654.303/0001-73;2024-12-31;6;142118;DIBENS LEASING S.A. - ARREND.MERCANTIL;Gustavo Lopes Rodrigues;Diretor de Relações com Investidores
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;GUSTAVO FELIX DE MORAES;Diretor Presidente
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;FABIANO VALESE;Diretor de Relações com Investidores
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Claudio Kawa Hermolin;Diretor Presidente/Relações com Investidores
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Fernando Galletti de Queiroz;Diretor Presidente
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Edison Ticle de Andrade Melo e Souza Filho;Diretor de Relações com Investidores
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Edivaldo Soares Rocha;Diretor Presidente
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Richemn Mourad;Diretor de Relações com Investidores
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;António Miguel Ferreira;Diretor Presidente
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Mauricio Teles Montilha;Diretor de Relações com Investidores
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Jean Carlos Borges;Diretor Presidente/Relações com Investidores
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Gustavo Huramoto Matsumoto;Diretor de Relações com Investidores
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Rodrigo Osmo;Diretor Presidente
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Luiz Mauricio de Garcia Paula;Diretor de Relações com Investidores
71.673.990/0001-77;2024-12-31;3;139243;NATURA COSMETICOS S.A.;João Paulo Brotto Gonçalves Ferreira;Diretor Presidente/Relações com Investidores
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Miguel Maia Mickelberg;Diretor de Relações com Investidores
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Efraim Schmuel Horn e Raphael Abba Horn;Diretor Presidente
73.903.718/0001-61;2024-12-31;1;138410;SNB PARTICIPACOES SA;Jaimes Bento de Almeida Junior;Diretor de Relações com Investidores
73.903.718/0001-61;2024-12-31;1;138410;SNB PARTICIPACOES SA;Jaimes Bento de Almeida Junior;Diretor Presidente
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Stéphane Samuel Maquaire;Diretor Presidente
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Eric Alexandre Alencar;Diretor de Relações com Investidores
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Cláudio José Zattar;Diretor Presidente
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Carlos Augusto Moreira;Diretor de Relações com Investidores
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Daniel Pimentel Slaviero;Diretor Presidente
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Adriano Rudek de Moura;Diretor de Relações com Investidores
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Felipe Gutterres Ramella;Diretor de Relações com Investidores
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Abel Demetrio;Diretor de Relações com Investidores
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Claudio Stabile;Diretor Presidente
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Wilson Bley Lipski;Diretor Presidente
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Mateus Affonso Bandeira;Diretor Presidente
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Cristiane Barreto Sales;Diretor de Relações com Investidores
76.627.504/0001-06;2024-12-31;4;139776;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;Vago;Diretor Presidente
76.627.504/0001-06;2024-12-31;4;139776;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;Manacesar Lopes dos Santos;Diretor de Relações com Investidores
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Sr. Alexandre Maeoka;Diretor Presidente
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Sr. André Lissner;Diretor de Relações com Investidores
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Carlênio Castelo Branco;Diretor Presidente
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Alencar Berwanger;Diretor de Relações com Investidores
81.106.957/0001-19;2024-12-31;1;138112;DESCARBONIZE SOLUÇÕES S.A.;Patrick Magalhães Von Schaaffhausen;Diretor de Relações com Investidores
81.106.957/0001-19;2024-12-31;1;138112;DESCARBONIZE SOLUÇÕES S.A.;Antônio Nuno Henriques Cardoso Verças;Diretor Presidente
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Caio Gonçalves de Moraes;Diretor de Relações com Investidores
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Helio Bruck Rotenberg;Diretor Presidente
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Edenilson Dorigoni;Diretor Presidente
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Emílio Bruno Bastos;Diretor de Relações com Investidores
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Jaimes Bento de Almeida Junior;Diretor Presidente
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Marcelo Monteiro;Diretor de Relações com Investidores
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Edson Moritz Martins da Silva;Diretor Presidente/Relações com Investidores
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;RUI OTTE;Diretor Presidente/Relações com Investidores
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Hélio Lippert da Silva;Diretor de Relações com Investidores
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Márcio Luiz Bertoldi;Diretor Presidente
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Cacidio Girardi;Diretor Presidente/Relações com Investidores
82.901.000/0001-27;2024-12-31;1;138561;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Altair Angelo Silvestri;Diretor Presidente
82.901.000/0001-27;2024-12-31;1;138561;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Rafael Boeing;Diretor de Relações com Investidores
82.981.929/0001-03;2024-12-31;1;138577;CIA INDUSTRIAL SCHLOSSER S.A.;João Beckhauser;Diretor de Relações com Investidores
