CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
15.413.826/0001-50;2024-12-31;2;141886;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;322519;Capital Integralizado;2016-04-26;616732727.62;;647015;0;647015
15.413.826/0001-50;2024-12-31;2;141886;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;322520;Capital Autorizado;2016-04-26;0.00;;1500000;0;1500000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;316021;Capital Emitido;2016-09-28;283191000.00;;355432206;0;355432206
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;316022;Capital Subscrito;2016-09-28;283191000.00;;355432206;0;355432206
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;316023;Capital Integralizado;2016-09-28;283191000.00;;355432206;0;355432206
15.484.093/0001-44;2024-12-31;5;141636;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;321733;Capital Emitido;2024-09-02;1633167100.00;;1633167100;0;1633167100
15.484.093/0001-44;2024-12-31;5;141636;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;321734;Capital Integralizado;2024-09-02;1633167100.00;;1633167100;0;1633167100
15.484.093/0001-44;2024-12-31;5;141636;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;321735;Capital Subscrito;2024-09-02;1633167100.00;;1633167100;0;1633167100
15.484.093/0001-44;2024-12-31;5;141636;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;321736;Capital Autorizado;2024-09-02;450641900.00;;0;0;0
15.494.541/0001-90;2024-12-31;2;141620;SALUS INFRAESTRUTURA PORTUARIA SA;321696;Capital Emitido;2014-08-26;420000.00;;420000;0;420000
15.494.541/0001-90;2024-12-31;2;141620;SALUS INFRAESTRUTURA PORTUARIA SA;321697;Capital Subscrito;2014-08-26;420000.00;;420000;0;420000
15.494.541/0001-90;2024-12-31;2;141620;SALUS INFRAESTRUTURA PORTUARIA SA;321698;Capital Integralizado;2014-08-26;420000.00;;420000;0;420000
15.494.541/0001-90;2024-12-31;2;141620;SALUS INFRAESTRUTURA PORTUARIA SA;321699;Capital Autorizado;2014-08-26;500000.00;;420000;0;420000
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323235;Capital Integralizado;2017-12-12;2624558093.54;;3033541675;0;3033541675
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323236;Capital Subscrito;2017-12-07;2624558093.54;;3033541675;0;3033541675
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323237;Capital Autorizado;2017-12-07;2624558093.54;;3033541675;0;3033541675
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323238;Capital Integralizado;2016-11-25;51999640.00;;67532000;0;67532000
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323239;Capital Integralizado;2016-10-21;89999954.10;;116883000;0;116883000
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323240;Capital Integralizado;2016-09-29;208000055.90;;270130000;0;270130000
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323241;Capital Emitido;2016-07-27;349999650.00;;454554000;0;454554000
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323242;Capital Subscrito;2016-07-27;282999640.00;;222727050;0;222727050
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323243;Capital Integralizado;2016-07-27;67000010.00;;231817950;0;231817950
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323244;Capital Autorizado;2016-07-27;349999650.00;;454545000;0;454545000
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323245;Capital Subscrito;2015-05-05;1424558445.00;;1475100573;0;1475100573
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323246;Capital Integralizado;2015-05-05;1424558445.00;;1475100573;0;1475100573
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323247;Capital Autorizado;2015-05-05;1424558445.00;;1475100573;0;1475100573
15.578.569/0001-06;2024-12-31;4;142153;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;323248;Capital Autorizado;2012-05-23;1955000000.00;;0;0;0
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;316520;Capital Subscrito;2016-04-30;180000.00;30/06/2019;180000;0;180000
16.233.389/0001-55;2024-12-31;4;141891;CVLB BRASIL S.A;322528;Capital Emitido;2024-03-28;669231559.03;;125911213;0;125911213
16.233.389/0001-55;2024-12-31;4;141891;CVLB BRASIL S.A;322529;Capital Subscrito;2024-03-28;669231559.03;;125911213;0;125911213
16.233.389/0001-55;2024-12-31;4;141891;CVLB BRASIL S.A;322530;Capital Integralizado;2024-03-28;669231559.03;;125911213;0;125911213
16.233.389/0001-55;2024-12-31;4;141891;CVLB BRASIL S.A;322531;Capital Autorizado;2020-09-28;1000000000.00;N/A;0;0;0
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;323062;Capital Autorizado;2008-09-04;100000000.00;;97768099;196571002;294339101
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;323063;Capital Integralizado;2022-12-30;54771071.15;;97768099;196571002;294339101
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;323064;Capital Subscrito;2022-12-30;54771071.15;;97768099;196571002;294339101
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;323065;Capital Emitido;2022-12-30;54771071.15;;97768099;196571002;294339101
16.404.287/0001-55;2024-12-31;3;141333;SUZANO S.A.;320953;Capital Autorizado;2017-09-29;0.00;;780119712;0;780119712
16.404.287/0001-55;2024-12-31;3;141333;SUZANO S.A.;320954;Capital Subscrito;2024-08-09;19269281424.63;;1264117615;0;1264117615
16.404.287/0001-55;2024-12-31;3;141333;SUZANO S.A.;320955;Capital Emitido;2024-08-09;19269281424.63;;1264117615;0;1264117615
16.404.287/0001-55;2024-12-31;3;141333;SUZANO S.A.;320956;Capital Integralizado;2024-08-09;19269281424.63;;1264117615;0;1264117615
16.590.234/0001-76;2024-12-31;15;142145;AZZAS 2154 S.A.;323205;Capital Emitido;2024-07-31;2317182381.79;;206489813;0;206489813
16.590.234/0001-76;2024-12-31;15;142145;AZZAS 2154 S.A.;323206;Capital Subscrito;2024-07-31;2317182381.79;;206489813;0;206489813
16.590.234/0001-76;2024-12-31;15;142145;AZZAS 2154 S.A.;323207;Capital Integralizado;2024-07-31;2317182381.79;;206489813;0;206489813
16.590.234/0001-76;2024-12-31;15;142145;AZZAS 2154 S.A.;323208;Capital Autorizado;2024-07-31;3000000000.00;;0;0;0
16.614.075/0001-00;2024-12-31;2;139564;DIRECIONAL ENGENHARIA S.A.;319205;Capital Emitido;2023-06-29;1181857399.00;;173500000;0;173500000
16.614.075/0001-00;2024-12-31;2;139564;DIRECIONAL ENGENHARIA S.A.;319206;Capital Subscrito;2023-06-29;1181857399.00;;173500000;0;173500000
16.614.075/0001-00;2024-12-31;2;139564;DIRECIONAL ENGENHARIA S.A.;319207;Capital Integralizado;2023-06-29;1181857399.00;;173500000;0;173500000
16.614.075/0001-00;2024-12-31;2;139564;DIRECIONAL ENGENHARIA S.A.;319208;Capital Autorizado;2024-05-16;2000000000.00;;0;0;0
16.670.085/0001-55;2024-12-31;6;141976;LOCALIZA RENT A CAR S.A.;322759;Capital Autorizado;2023-04-25;0.00;;2000000000;0;2000000000
16.670.085/0001-55;2024-12-31;6;141976;LOCALIZA RENT A CAR S.A.;322760;Capital Emitido;2024-09-16;17908250234.77;;1082620720;0;1082620720
16.670.085/0001-55;2024-12-31;6;141976;LOCALIZA RENT A CAR S.A.;322761;Capital Subscrito;2024-09-16;17908250234.77;;1082620720;0;1082620720
16.670.085/0001-55;2024-12-31;6;141976;LOCALIZA RENT A CAR S.A.;322762;Capital Integralizado;2024-09-16;17908250234.77;;1082620720;0;1082620720
16.676.520/0001-59;2024-12-31;5;142146;HOSPITAL MATER DEI S.A.;323209;Capital Emitido;2021-10-29;1355181748.70;N/A;382329821;0;382329821
16.676.520/0001-59;2024-12-31;5;142146;HOSPITAL MATER DEI S.A.;323210;Capital Subscrito;2021-10-29;1355181748.70;;382329821;0;382329821
16.676.520/0001-59;2024-12-31;5;142146;HOSPITAL MATER DEI S.A.;323211;Capital Integralizado;2021-10-29;1355181748.70;;382329821;0;382329821
16.676.520/0001-59;2024-12-31;5;142146;HOSPITAL MATER DEI S.A.;323212;Capital Autorizado;2021-02-10;4000000000.00;N/A;0;0;0
16.811.931/0001-00;2024-12-31;6;139891;ALPHAVILLE S.A.;319871;Capital Emitido;2024-03-31;2471262296.37;;195330061;0;195330061
16.811.931/0001-00;2024-12-31;6;139891;ALPHAVILLE S.A.;319872;Capital Subscrito;2024-03-31;2471262296.37;;195330061;0;195330061
16.811.931/0001-00;2024-12-31;6;139891;ALPHAVILLE S.A.;319873;Capital Integralizado;2024-03-31;2471262296.37;;195330061;0;195330061
16.811.931/0001-00;2024-12-31;6;139891;ALPHAVILLE S.A.;319874;Capital Autorizado;2020-09-22;6300632855.65;;0;0;0
16.838.421/0001-26;2024-12-31;2;139536;XP INVESTIMENTOS S.A.;319127;Capital Emitido;2023-11-02;5304859466.39;Não aplicável.;5040212575;0;5040212575
16.838.421/0001-26;2024-12-31;2;139536;XP INVESTIMENTOS S.A.;319128;Capital Subscrito;2023-11-02;5304859466.39;Não aplicável.;5040212575;0;5040212575
16.838.421/0001-26;2024-12-31;2;139536;XP INVESTIMENTOS S.A.;319129;Capital Integralizado;2023-11-02;5304859466.39;Não aplicável.;5040212575;0;5040212575
16.922.038/0001-51;2024-12-31;4;139861;ENJOEI S.A.;319816;Capital Autorizado;2020-10-02;0.00;;235533382;0;235533382
16.922.038/0001-51;2024-12-31;4;139861;ENJOEI S.A.;319817;Capital Emitido;2024-07-15;635661314.24;;205017990;0;205017990
16.922.038/0001-51;2024-12-31;4;139861;ENJOEI S.A.;319818;Capital Integralizado;2024-07-15;635661314.24;;205017990;0;205017990
16.922.038/0001-51;2024-12-31;4;139861;ENJOEI S.A.;319819;Capital Subscrito;2024-07-15;635661314.24;;205017990;0;205017990
17.155.730/0001-64;2024-12-31;3;141300;CIA ENERGETICA DE MINAS GERAIS - CEMIG;320862;Capital Emitido;2024-04-29;14308909475.00;n/a;956601911;1905179984;2861781895
17.155.730/0001-64;2024-12-31;3;141300;CIA ENERGETICA DE MINAS GERAIS - CEMIG;320863;Capital Subscrito;2024-04-29;14308909475.00;n/a;956601911;1905179984;2861781895
17.155.730/0001-64;2024-12-31;3;141300;CIA ENERGETICA DE MINAS GERAIS - CEMIG;320864;Capital Integralizado;2024-04-29;14308909475.00;n/a;956601911;1905179984;2861781895
17.159.229/0001-76;2024-12-31;1;137952;LABORATÓRIO TEUTO BRASILEIRO S.A.;315273;Capital Autorizado;2021-04-30;300000000.00;N/A;0;0;0
17.159.229/0001-76;2024-12-31;1;137952;LABORATÓRIO TEUTO BRASILEIRO S.A.;315274;Capital Emitido;2021-02-12;68808167.59;N/A;54655555;0;54655555
17.159.229/0001-76;2024-12-31;1;137952;LABORATÓRIO TEUTO BRASILEIRO S.A.;315275;Capital Subscrito;2021-02-12;68808167.59;N/A;54655555;0;54655555
17.159.229/0001-76;2024-12-31;1;137952;LABORATÓRIO TEUTO BRASILEIRO S.A.;315276;Capital Integralizado;2023-12-08;593138498.99;N/A;54655555;0;54655555
17.161.241/0001-15;2024-12-31;3;141526;MINASMAQUINAS S.A.;321452;Capital Autorizado;2024-04-19;350000000.00;;22425;22425;44850
17.161.241/0001-15;2024-12-31;3;141526;MINASMAQUINAS S.A.;321453;Capital Emitido;2024-04-19;238620833.86;;22425;22425;44850
17.161.241/0001-15;2024-12-31;3;141526;MINASMAQUINAS S.A.;321454;Capital Integralizado;2024-04-19;238620833.86;;22425;22425;44850
17.161.241/0001-15;2024-12-31;3;141526;MINASMAQUINAS S.A.;321455;Capital Subscrito;2024-04-19;238620833.86;;22425;22425;44850
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;315661;Capital Integralizado;2012-04-30;2163400000.00;;6976765;3332623;10309388
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;323107;Capital Integralizado;2024-03-28;436556000.00;;46011632;38670637;84682269
17.184.037/0001-10;2024-12-31;6;141592;BCO MERCANTIL DO BRASIL S.A.;321610;Capital Emitido;2024-03-20;807203166.00;;65155744;39675836;104831580
17.184.037/0001-10;2024-12-31;6;141592;BCO MERCANTIL DO BRASIL S.A.;321611;Capital Subscrito;2024-03-20;807203166.00;;65155744;39675836;104831580
17.184.037/0001-10;2024-12-31;6;141592;BCO MERCANTIL DO BRASIL S.A.;321612;Capital Integralizado;2024-03-20;807203166.00;;65155744;39675836;104831580
17.184.037/0001-10;2024-12-31;6;141592;BCO MERCANTIL DO BRASIL S.A.;321613;Capital Autorizado;2024-03-20;2192796834.00;;0;0;0
17.234.244/0001-31;2024-12-31;1;138588;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;316731;Capital Autorizado;2021-03-23;502961024.62;;550871212;0;550871212
17.245.234/0001-00;2024-12-31;4;141308;CIA FIACAO TECIDOS CEDRO CACHOEIRA;320888;Capital Integralizado;2016-04-04;150000000.00;;5707104;4292896;10000000
17.281.106/0001-03;2024-12-31;7;142097;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;323079;Capital Autorizado;2020-04-29;5000000000.00;;0;0;0
17.281.106/0001-03;2024-12-31;7;142097;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;323080;Capital Emitido;2024-04-26;3606531178.45;;380253069;0;380253069
17.281.106/0001-03;2024-12-31;7;142097;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;323081;Capital Subscrito;2024-04-26;3606531178.45;;380253069;0;380253069
17.281.106/0001-03;2024-12-31;7;142097;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;323082;Capital Integralizado;2024-04-26;3606531178.45;;380253069;0;380253069
17.314.329/0001-20;2024-12-31;5;141310;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;320893;Capital Subscrito;2020-07-21;1170478915.19;N/A;286369530;0;286369530
17.314.329/0001-20;2024-12-31;5;141310;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;320894;Capital Autorizado;2020-07-15;0.00;N/A;100584077;0;100584077
17.314.329/0001-20;2024-12-31;5;141310;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;320895;Capital Emitido;2020-07-21;1170478915.19;N/A;286369530;0;286369530
17.314.329/0001-20;2024-12-31;5;141310;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;320896;Capital Integralizado;2020-07-21;1170478915.19;N/A;286369530;0;286369530
17.344.597/0001-94;2024-12-31;5;142047;BB SEGURIDADE PARTICIPAÇÕES S.A.;322948;Capital Emitido;2022-04-29;6269692280.18;;2000000000;0;2000000000
17.344.597/0001-94;2024-12-31;5;142047;BB SEGURIDADE PARTICIPAÇÕES S.A.;322949;Capital Subscrito;2022-04-29;6269692280.18;;2000000000;0;2000000000
17.344.597/0001-94;2024-12-31;5;142047;BB SEGURIDADE PARTICIPAÇÕES S.A.;322950;Capital Integralizado;2022-04-29;6269692280.18;;2000000000;0;2000000000
17.344.597/0001-94;2024-12-31;5;142047;BB SEGURIDADE PARTICIPAÇÕES S.A.;322951;Capital Autorizado;2013-03-28;5730307719.82;;0;0;0
17.359.233/0001-88;2024-12-31;1;137822;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;314989;Capital Emitido;2024-04-29;229800000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2024-12-31;1;137822;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;314990;Capital Subscrito;2024-04-29;229800000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2024-12-31;1;137822;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;314991;Capital Integralizado;2024-04-29;229800000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2024-12-31;1;137822;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;314992;Capital Autorizado;2021-12-06;0.00;0,00;700000000;0;700000000
18.174.270/0001-84;2024-12-31;4;140341;DOTZ S.A.;320091;Capital Emitido;2024-05-24;204390388.24;Totalmente integralizado.;13283916;0;13283916
18.174.270/0001-84;2024-12-31;4;140341;DOTZ S.A.;320092;Capital Subscrito;2024-05-24;204390388.24;;13283916;0;13283916
18.174.270/0001-84;2024-12-31;4;140341;DOTZ S.A.;320093;Capital Integralizado;2024-05-24;204390388.24;;13283916;0;13283916
18.174.270/0001-84;2024-12-31;4;140341;DOTZ S.A.;320094;Capital Autorizado;2021-04-19;0.00;;6755945;0;6755945
18.328.118/0001-09;2024-12-31;4;141803;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;322242;Capital Emitido;2023-08-31;1725426906.76;Não aplicável;462523502;0;462523502
18.328.118/0001-09;2024-12-31;4;141803;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;322243;Capital Subscrito;2023-08-31;1725426906.76;Não aplicável;462523502;0;462523502
18.328.118/0001-09;2024-12-31;4;141803;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;322244;Capital Integralizado;2023-08-31;1725426906.76;Não aplicável;462523502;0;462523502
18.328.118/0001-09;2024-12-31;4;141803;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;322245;Capital Autorizado;2020-08-18;0.00;Não aplicável;200000000;0;200000000
18.483.666/0001-03;2024-12-31;2;139849;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;319755;Capital Autorizado;2022-04-27;700000000.00;n/a;0;0;0
18.483.666/0001-03;2024-12-31;2;139849;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;319756;Capital Emitido;2023-08-15;69136101.62;n/a;95863294;0;95863294
18.483.666/0001-03;2024-12-31;2;139849;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;319757;Capital Subscrito;2023-08-15;69136101.62;n/a;95863294;0;95863294
18.483.666/0001-03;2024-12-31;2;139849;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;319758;Capital Integralizado;2023-08-15;69136101.62;n/a;95863294;0;95863294
18.494.485/0001-82;2024-12-31;3;141784;PORTO SUDESTE V.M. S.A.;322183;Capital Subscrito;2024-04-30;3126040.10;;6602020;0;6602020
18.494.485/0001-82;2024-12-31;3;141784;PORTO SUDESTE V.M. S.A.;322184;Capital Emitido;2024-04-30;3126040.10;;6602020;0;6602020
18.494.485/0001-82;2024-12-31;3;141784;PORTO SUDESTE V.M. S.A.;322185;Capital Integralizado;2024-04-30;3126040.10;;6602020;0;6602020
18.572.225/0001-88;2024-12-31;1;138579;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;316716;Capital Integralizado;2015-03-03;380000000.00;;380000000;0;380000000
18.572.225/0001-88;2024-12-31;1;138579;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;316717;Capital Emitido;2014-01-07;380000000.00;;380000000;0;380000000
18.593.815/0001-97;2024-12-31;6;141938;PRINER SERVIÇOS INDUSTRIAIS S.A.;322648;Capital Emitido;2024-02-08;339562363.48;;46720757;0;46720757
18.593.815/0001-97;2024-12-31;6;141938;PRINER SERVIÇOS INDUSTRIAIS S.A.;322649;Capital Subscrito;2024-02-08;339562363.48;;46720757;0;46720757
18.593.815/0001-97;2024-12-31;6;141938;PRINER SERVIÇOS INDUSTRIAIS S.A.;322650;Capital Integralizado;2024-02-08;339562363.48;;46720757;0;46720757
18.593.815/0001-97;2024-12-31;6;141938;PRINER SERVIÇOS INDUSTRIAIS S.A.;322651;Capital Autorizado;2023-10-17;0.00;-;12187000;0;12187000
18.903.785/0001-78;2024-12-31;2;138959;HOLDING DO ARAGUAIA S.A.;317723;Capital Emitido;2023-04-14;686150152.38;;686150152;0;686150152
18.903.785/0001-78;2024-12-31;2;138959;HOLDING DO ARAGUAIA S.A.;317724;Capital Subscrito;2023-04-14;686150152.38;;686150152;0;686150152
18.903.785/0001-78;2024-12-31;2;138959;HOLDING DO ARAGUAIA S.A.;317725;Capital Integralizado;2023-04-14;686150152.38;;686150152;0;686150152
19.014.221/0001-47;2024-12-31;1;138393;CHINA THREE GORGES BRASIL ENERGIA S.A.;316271;Capital Emitido;2022-11-24;9926535041.00;Totalmente integralizado;992653503;0;992653503
19.014.221/0001-47;2024-12-31;1;138393;CHINA THREE GORGES BRASIL ENERGIA S.A.;316272;Capital Subscrito;2022-11-24;9926535041.00;Totalmente integralizado;992653503;0;992653503
19.014.221/0001-47;2024-12-31;1;138393;CHINA THREE GORGES BRASIL ENERGIA S.A.;316273;Capital Integralizado;2022-11-24;9926535041.00;Totalmente integralizado;992653503;0;992653503
19.014.221/0001-47;2024-12-31;1;138393;CHINA THREE GORGES BRASIL ENERGIA S.A.;316274;Capital Autorizado;2022-11-24;0.00;;1000000000;0;1000000000
19.208.022/0001-70;2024-12-31;1;138053;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;315533;Capital Integralizado;2023-12-27;813000000.00;;813000000;0;813000000
19.208.022/0001-70;2024-12-31;1;138053;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;315534;Capital Emitido;2023-12-27;813000000.00;;813000000;0;813000000
19.208.022/0001-70;2024-12-31;1;138053;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;315535;Capital Subscrito;2023-12-27;813000000.00;;813000000;0;813000000
19.403.252/0001-90;2024-12-31;4;142135;EMCCAMP RESIDENCIAL S.A.;323181;Capital Emitido;2021-07-31;275500000.00;Totalmente integralizado;51018519;0;51018519
19.403.252/0001-90;2024-12-31;4;142135;EMCCAMP RESIDENCIAL S.A.;323182;Capital Subscrito;2021-07-31;275500000.00;Totalmente integralizado;51018519;0;51018519
19.403.252/0001-90;2024-12-31;4;142135;EMCCAMP RESIDENCIAL S.A.;323183;Capital Integralizado;2021-07-31;275500000.00;Totalmente integralizado;51018519;0;51018519
19.403.252/0001-90;2024-12-31;4;142135;EMCCAMP RESIDENCIAL S.A.;323184;Capital Autorizado;2023-08-18;0.00;;25000000;0;25000000
19.521.322/0001-04;2024-12-31;2;141016;CONCESSIONÁRIA ROTA DO OESTE S.A.;320631;Capital Emitido;2024-08-08;2031810533.01;0;2031810533;0;2031810533
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;316750;Capital Autorizado;2009-04-30;73288033.75;;144198;1109;145307
19.527.586/0001-75;2024-12-31;2;141900;COMPANHIA ENERGÉTICA SINOP S/A;322560;Capital Emitido;2019-07-31;2234136449.00;07/10/2019;2234136449;0;2234136449
19.527.586/0001-75;2024-12-31;2;141900;COMPANHIA ENERGÉTICA SINOP S/A;322561;Capital Integralizado;2019-07-31;2234136449.00;;2234136449;0;2234136449
19.527.586/0001-75;2024-12-31;2;141900;COMPANHIA ENERGÉTICA SINOP S/A;322562;Capital Autorizado;2019-07-31;2234136449.00;;2234136449;0;2234136449
19.527.639/0001-58;2024-12-31;2;141885;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;322513;Capital Emitido;2022-11-30;312021544.93;;1058767;0;1058767
19.527.639/0001-58;2024-12-31;2;141885;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;322514;Capital Subscrito;2022-11-30;312021544.93;;1058767;0;1058767
19.527.639/0001-58;2024-12-31;2;141885;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;322515;Capital Integralizado;2022-11-30;312021544.93;;1058767;0;1058767
19.527.639/0001-58;2024-12-31;2;141885;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;322516;Capital Autorizado;2022-11-30;0.00;;1500000;0;1500000
