CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Local;Quantidade_Ate30Anos;Quantidade_30a50Anos;Quantidade_Acima50Anos
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Nordeste;0;0;0
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Norte;0;0;0
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Sudeste;270;454;145
24.230.275/0001-80;2024-12-31;4;141595;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Sul;0;0;0
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Centro-Oeste;136;285;23
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Exterior;0;0;0
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Nordeste;493;1213;134
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Norte;216;743;148
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Sudeste;484;1490;257
24.396.489/0001-20;2024-12-31;4;141480;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Sul;104;184;17
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Centro-Oeste;296;259;6
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Exterior;0;0;0
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Nordeste;47;40;6
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Norte;14;7;1
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Sudeste;366;481;15
24.921.465/0001-43;2024-12-31;2;138339;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Sul;59;54;3
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Centro-Oeste;241;567;50
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Exterior;0;0;0
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Nordeste;0;0;0
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Norte;0;0;0
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Sudeste;100;631;63
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;Sul;140;432;32
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Centro-Oeste;0;0;0
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Exterior;0;0;0
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Nordeste;23011;21960;1556
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Norte;5819;5507;270
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Sudeste;0;0;0
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;Sul;0;0;0
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Centro-Oeste;0;0;0
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Exterior;0;0;0
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Nordeste;0;0;0
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Norte;0;0;0
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Sudeste;1057;2446;447
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Sul;1030;1793;218
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Centro-Oeste;4;1;0
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Exterior;0;0;0
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Nordeste;15;15;4
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Norte;2;1;0
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Sudeste;257;371;28
25.369.840/0001-57;2024-12-31;4;141606;COMERC ENERGIA S.A.;Sul;40;26;1
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Centro-Oeste;0;0;0
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Exterior;0;0;1079
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Nordeste;0;0;0
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Norte;0;0;0
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Sudeste;0;0;0
26.072.786/0001-46;2024-12-31;2;141423;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Sul;0;0;0
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Centro-Oeste;3;8;0
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Exterior;1;1;0
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Nordeste;0;4;0
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Norte;0;6;1
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Sudeste;31;64;8
26.345.998/0001-50;2024-12-31;4;141706;TC S.A.;Sul;24;18;0
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Centro-Oeste;0;0;0
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Exterior;0;0;0
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Nordeste;0;0;0
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Norte;0;0;0
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Sudeste;98;203;98
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Sul;0;0;0
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Centro-Oeste;106;108;1
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Exterior;0;0;0
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Nordeste;264;330;1
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Norte;103;82;1
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Sudeste;1590;1407;31
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;Sul;344;288;3
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Centro-Oeste;81;79;13
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Exterior;0;0;0
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Nordeste;108;154;11
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Norte;36;23;2
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Sudeste;526;735;105
27.093.558/0001-15;2024-12-31;7;142012;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Sul;92;109;10
27.743.642/0001-37;2024-12-31;3;141818;CONSTRUTORA METROCASA S.A.;Centro-Oeste;0;0;0
27.743.642/0001-37;2024-12-31;3;141818;CONSTRUTORA METROCASA S.A.;Exterior;0;0;0
27.743.642/0001-37;2024-12-31;3;141818;CONSTRUTORA METROCASA S.A.;Nordeste;0;0;0
27.743.642/0001-37;2024-12-31;3;141818;CONSTRUTORA METROCASA S.A.;Norte;0;0;0
27.743.642/0001-37;2024-12-31;3;141818;CONSTRUTORA METROCASA S.A.;Sudeste;0;4;0
27.743.642/0001-37;2024-12-31;3;141818;CONSTRUTORA METROCASA S.A.;Sul;0;0;0
28.127.603/0001-78;2024-12-31;4;140465;BANESTES S.A. - BCO EST ESPIRITO SANTO;Centro-Oeste;0;0;0
28.127.603/0001-78;2024-12-31;4;140465;BANESTES S.A. - BCO EST ESPIRITO SANTO;Exterior;0;0;0
28.127.603/0001-78;2024-12-31;4;140465;BANESTES S.A. - BCO EST ESPIRITO SANTO;Nordeste;0;0;0
28.127.603/0001-78;2024-12-31;4;140465;BANESTES S.A. - BCO EST ESPIRITO SANTO;Norte;0;0;0
28.127.603/0001-78;2024-12-31;4;140465;BANESTES S.A. - BCO EST ESPIRITO SANTO;Sudeste;109;1421;560
28.127.603/0001-78;2024-12-31;4;140465;BANESTES S.A. - BCO EST ESPIRITO SANTO;Sul;0;0;0
28.195.667/0001-06;2024-12-31;6;141948;BCO ABC BRASIL S.A.;Centro-Oeste;2;17;0
28.195.667/0001-06;2024-12-31;6;141948;BCO ABC BRASIL S.A.;Exterior;0;0;0
28.195.667/0001-06;2024-12-31;6;141948;BCO ABC BRASIL S.A.;Nordeste;2;7;6
28.195.667/0001-06;2024-12-31;6;141948;BCO ABC BRASIL S.A.;Norte;0;0;0
28.195.667/0001-06;2024-12-31;6;141948;BCO ABC BRASIL S.A.;Sudeste;230;673;115
28.195.667/0001-06;2024-12-31;6;141948;BCO ABC BRASIL S.A.;Sul;7;39;7
28.594.234/0001-23;2024-12-31;7;141751;AUREN ENERGIA S.A.;Centro-Oeste;0;0;0
28.594.234/0001-23;2024-12-31;7;141751;AUREN ENERGIA S.A.;Exterior;0;0;0
28.594.234/0001-23;2024-12-31;7;141751;AUREN ENERGIA S.A.;Nordeste;13;26;0
28.594.234/0001-23;2024-12-31;7;141751;AUREN ENERGIA S.A.;Norte;0;0;0
28.594.234/0001-23;2024-12-31;7;141751;AUREN ENERGIA S.A.;Sudeste;37;253;23
28.594.234/0001-23;2024-12-31;7;141751;AUREN ENERGIA S.A.;Sul;0;0;0
29.780.061/0001-09;2024-12-31;2;141540;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Centro-Oeste;0;0;0
29.780.061/0001-09;2024-12-31;2;141540;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Exterior;0;0;0
29.780.061/0001-09;2024-12-31;2;141540;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Nordeste;0;0;0
29.780.061/0001-09;2024-12-31;2;141540;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Norte;0;0;0
29.780.061/0001-09;2024-12-31;2;141540;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Sudeste;17;47;2
29.780.061/0001-09;2024-12-31;2;141540;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Sul;0;0;0
29.950.060/0001-57;2024-12-31;2;139810;NORTEC QUÍMICA S.A.;Centro-Oeste;0;0;0
29.950.060/0001-57;2024-12-31;2;139810;NORTEC QUÍMICA S.A.;Exterior;0;0;0
29.950.060/0001-57;2024-12-31;2;139810;NORTEC QUÍMICA S.A.;Nordeste;0;0;0
29.950.060/0001-57;2024-12-31;2;139810;NORTEC QUÍMICA S.A.;Norte;0;0;0
29.950.060/0001-57;2024-12-31;2;139810;NORTEC QUÍMICA S.A.;Sudeste;86;173;54
29.950.060/0001-57;2024-12-31;2;139810;NORTEC QUÍMICA S.A.;Sul;0;0;0
29.980.141/0001-08;2024-12-31;2;139425;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Centro-Oeste;0;2;0
29.980.141/0001-08;2024-12-31;2;139425;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Exterior;0;0;0
29.980.141/0001-08;2024-12-31;2;139425;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Nordeste;3;38;22
29.980.141/0001-08;2024-12-31;2;139425;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Norte;4;14;5
29.980.141/0001-08;2024-12-31;2;139425;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Sudeste;348;1396;269
29.980.141/0001-08;2024-12-31;2;139425;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Sul;1;12;8
30.213.493/0001-09;2024-12-31;3;142154;TEGRA INCORPORADORA S.A.;Centro-Oeste;46;7;0
30.213.493/0001-09;2024-12-31;3;142154;TEGRA INCORPORADORA S.A.;Exterior;0;0;0
30.213.493/0001-09;2024-12-31;3;142154;TEGRA INCORPORADORA S.A.;Nordeste;0;0;0
30.213.493/0001-09;2024-12-31;3;142154;TEGRA INCORPORADORA S.A.;Norte;0;0;0
30.213.493/0001-09;2024-12-31;3;142154;TEGRA INCORPORADORA S.A.;Sudeste;42;625;360
30.213.493/0001-09;2024-12-31;3;142154;TEGRA INCORPORADORA S.A.;Sul;0;0;0
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;Centro-Oeste;12;61;3
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;Exterior;225;635;159
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;Nordeste;5;18;23
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;Norte;0;0;0
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;Sudeste;2504;2582;261
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;Sul;19;59;9
30.540.991/0001-66;2024-12-31;1;136172;HAGA S.A. INDUSTRIA E COMERCIO;Centro-Oeste;0;0;0
30.540.991/0001-66;2024-12-31;1;136172;HAGA S.A. INDUSTRIA E COMERCIO;Exterior;0;0;0
30.540.991/0001-66;2024-12-31;1;136172;HAGA S.A. INDUSTRIA E COMERCIO;Nordeste;0;0;0
30.540.991/0001-66;2024-12-31;1;136172;HAGA S.A. INDUSTRIA E COMERCIO;Norte;0;0;0
30.540.991/0001-66;2024-12-31;1;136172;HAGA S.A. INDUSTRIA E COMERCIO;Sudeste;24;85;47
30.540.991/0001-66;2024-12-31;1;136172;HAGA S.A. INDUSTRIA E COMERCIO;Sul;0;0;0
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;Centro-Oeste;5;5;0
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;Exterior;4;1;0
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;Nordeste;4;9;0
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;Norte;12;10;0
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;Sudeste;340;384;11
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;Sul;9;17;0
31.748.174/0001-60;2024-12-31;2;141849;VERO S.A.;Centro-Oeste;142;55;5
31.748.174/0001-60;2024-12-31;2;141849;VERO S.A.;Exterior;0;0;0
31.748.174/0001-60;2024-12-31;2;141849;VERO S.A.;Nordeste;0;0;0
31.748.174/0001-60;2024-12-31;2;141849;VERO S.A.;Norte;0;0;0
31.748.174/0001-60;2024-12-31;2;141849;VERO S.A.;Sudeste;897;1052;84
31.748.174/0001-60;2024-12-31;2;141849;VERO S.A.;Sul;688;352;19
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;Centro-Oeste;0;0;0
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;Exterior;0;0;0
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;Nordeste;76;524;151
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;Norte;0;0;0
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;Sudeste;59;142;22
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;Sul;0;0;0
32.681.371/0001-72;2024-12-31;3;141755;VIX LOGÍSTICA S.A.;Centro-Oeste;5;26;16
32.681.371/0001-72;2024-12-31;3;141755;VIX LOGÍSTICA S.A.;Exterior;0;0;0
32.681.371/0001-72;2024-12-31;3;141755;VIX LOGÍSTICA S.A.;Nordeste;580;1731;375
32.681.371/0001-72;2024-12-31;3;141755;VIX LOGÍSTICA S.A.;Norte;77;531;134
32.681.371/0001-72;2024-12-31;3;141755;VIX LOGÍSTICA S.A.;Sudeste;1767;4536;1292
32.681.371/0001-72;2024-12-31;3;141755;VIX LOGÍSTICA S.A.;Sul;75;302;132
32.785.497/0001-97;2024-12-31;8;142139;NATURA &CO HOLDING S.A.;Centro-Oeste;20;79;9
32.785.497/0001-97;2024-12-31;8;142139;NATURA &CO HOLDING S.A.;Exterior;0;0;0
32.785.497/0001-97;2024-12-31;8;142139;NATURA &CO HOLDING S.A.;Nordeste;79;487;74
32.785.497/0001-97;2024-12-31;8;142139;NATURA &CO HOLDING S.A.;Norte;91;309;32
32.785.497/0001-97;2024-12-31;8;142139;NATURA &CO HOLDING S.A.;Sudeste;1248;4353;732
32.785.497/0001-97;2024-12-31;8;142139;NATURA &CO HOLDING S.A.;Sul;23;121;28
33.000.167/0001-01;2024-12-31;12;142082;PETROLEO BRASILEIRO S.A. PETROBRAS;Centro-Oeste;0;137;24
33.000.167/0001-01;2024-12-31;12;142082;PETROLEO BRASILEIRO S.A. PETROBRAS;Exterior;0;0;0
33.000.167/0001-01;2024-12-31;12;142082;PETROLEO BRASILEIRO S.A. PETROBRAS;Nordeste;149;2416;913
33.000.167/0001-01;2024-12-31;12;142082;PETROLEO BRASILEIRO S.A. PETROBRAS;Norte;1;390;182
33.000.167/0001-01;2024-12-31;12;142082;PETROLEO BRASILEIRO S.A. PETROBRAS;Sudeste;1046;25307;8010
33.000.167/0001-01;2024-12-31;12;142082;PETROLEO BRASILEIRO S.A. PETROBRAS;Sul;36;1168;434
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Centro-Oeste;6;1;0
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Exterior;0;0;0
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Nordeste;0;0;0
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Norte;0;0;0
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Sudeste;10;55;30
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Sul;0;0;0
33.040.601/0001-87;2024-12-31;3;141841;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Centro-Oeste;0;0;0
33.040.601/0001-87;2024-12-31;3;141841;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Exterior;0;0;0
33.040.601/0001-87;2024-12-31;3;141841;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Nordeste;0;0;0
33.040.601/0001-87;2024-12-31;3;141841;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Norte;0;0;0
33.040.601/0001-87;2024-12-31;3;141841;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Sudeste;0;0;0
33.040.601/0001-87;2024-12-31;3;141841;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Sul;0;0;0
33.041.260/0652-90;2024-12-31;6;141702;GRUPO CASAS BAHIA S.A.;Centro-Oeste;792;1329;424
33.041.260/0652-90;2024-12-31;6;141702;GRUPO CASAS BAHIA S.A.;Exterior;0;0;0
33.041.260/0652-90;2024-12-31;6;141702;GRUPO CASAS BAHIA S.A.;Nordeste;1770;3277;314
33.041.260/0652-90;2024-12-31;6;141702;GRUPO CASAS BAHIA S.A.;Norte;532;654;39
33.041.260/0652-90;2024-12-31;6;141702;GRUPO CASAS BAHIA S.A.;Sudeste;6980;14426;5087
33.041.260/0652-90;2024-12-31;6;141702;GRUPO CASAS BAHIA S.A.;Sul;868;1068;398
33.042.730/0001-04;2024-12-31;3;141349;CIA SIDERURGICA NACIONAL;Centro-Oeste;10;44;6
33.042.730/0001-04;2024-12-31;3;141349;CIA SIDERURGICA NACIONAL;Exterior;0;0;0
33.042.730/0001-04;2024-12-31;3;141349;CIA SIDERURGICA NACIONAL;Nordeste;546;1378;337
33.042.730/0001-04;2024-12-31;3;141349;CIA SIDERURGICA NACIONAL;Norte;126;226;50
33.042.730/0001-04;2024-12-31;3;141349;CIA SIDERURGICA NACIONAL;Sudeste;7926;14480;3200
33.042.730/0001-04;2024-12-31;3;141349;CIA SIDERURGICA NACIONAL;Sul;184;459;62
33.050.071/0001-58;2024-12-31;4;142029;AMPLA ENERGIA E SERVICOS S.A.;Centro-Oeste;0;0;0
33.050.071/0001-58;2024-12-31;4;142029;AMPLA ENERGIA E SERVICOS S.A.;Exterior;0;0;0
33.050.071/0001-58;2024-12-31;4;142029;AMPLA ENERGIA E SERVICOS S.A.;Nordeste;0;8;3
33.050.071/0001-58;2024-12-31;4;142029;AMPLA ENERGIA E SERVICOS S.A.;Norte;0;0;0
33.050.071/0001-58;2024-12-31;4;142029;AMPLA ENERGIA E SERVICOS S.A.;Sudeste;166;1243;231
33.050.071/0001-58;2024-12-31;4;142029;AMPLA ENERGIA E SERVICOS S.A.;Sul;0;0;0
33.050.196/0001-88;2024-12-31;3;141684;CIA PAULISTA DE FORCA E LUZ;Centro-Oeste;0;0;1
33.050.196/0001-88;2024-12-31;3;141684;CIA PAULISTA DE FORCA E LUZ;Exterior;0;0;0
33.050.196/0001-88;2024-12-31;3;141684;CIA PAULISTA DE FORCA E LUZ;Nordeste;0;0;0
33.050.196/0001-88;2024-12-31;3;141684;CIA PAULISTA DE FORCA E LUZ;Norte;0;0;0
33.050.196/0001-88;2024-12-31;3;141684;CIA PAULISTA DE FORCA E LUZ;Sudeste;675;2562;402
33.050.196/0001-88;2024-12-31;3;141684;CIA PAULISTA DE FORCA E LUZ;Sul;0;0;0
33.102.476/0001-92;2024-12-31;2;140723;MONTEIRO ARANHA S.A.;Centro-Oeste;0;0;0
33.102.476/0001-92;2024-12-31;2;140723;MONTEIRO ARANHA S.A.;Exterior;0;0;0
33.102.476/0001-92;2024-12-31;2;140723;MONTEIRO ARANHA S.A.;Nordeste;0;0;0
33.102.476/0001-92;2024-12-31;2;140723;MONTEIRO ARANHA S.A.;Norte;0;0;0
33.102.476/0001-92;2024-12-31;2;140723;MONTEIRO ARANHA S.A.;Sudeste;9;7;7
33.102.476/0001-92;2024-12-31;2;140723;MONTEIRO ARANHA S.A.;Sul;0;0;0
33.113.309/0001-47;2024-12-31;5;141753;VALID SOLUÇÕES S.A.;Centro-Oeste;142;75;8
33.113.309/0001-47;2024-12-31;5;141753;VALID SOLUÇÕES S.A.;Exterior;0;0;0
33.113.309/0001-47;2024-12-31;5;141753;VALID SOLUÇÕES S.A.;Nordeste;169;313;31
33.113.309/0001-47;2024-12-31;5;141753;VALID SOLUÇÕES S.A.;Norte;1;2;0
33.113.309/0001-47;2024-12-31;5;141753;VALID SOLUÇÕES S.A.;Sudeste;548;1027;141
33.113.309/0001-47;2024-12-31;5;141753;VALID SOLUÇÕES S.A.;Sul;21;41;10
33.130.691/0001-05;2024-12-31;5;141648;WILSON SONS S.A.;Centro-Oeste;0;0;0
33.130.691/0001-05;2024-12-31;5;141648;WILSON SONS S.A.;Exterior;0;0;0
33.130.691/0001-05;2024-12-31;5;141648;WILSON SONS S.A.;Nordeste;140;659;244
33.130.691/0001-05;2024-12-31;5;141648;WILSON SONS S.A.;Norte;10;66;17
33.130.691/0001-05;2024-12-31;5;141648;WILSON SONS S.A.;Sudeste;344;1031;322
33.130.691/0001-05;2024-12-31;5;141648;WILSON SONS S.A.;Sul;127;728;232
33.200.049/0001-47;2024-12-31;3;141565;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Centro-Oeste;0;0;0
33.200.049/0001-47;2024-12-31;3;141565;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Exterior;0;0;0
33.200.049/0001-47;2024-12-31;3;141565;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Nordeste;0;2;0
33.200.049/0001-47;2024-12-31;3;141565;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Norte;0;0;0
33.200.049/0001-47;2024-12-31;3;141565;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Sudeste;112;214;104
33.200.049/0001-47;2024-12-31;3;141565;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Sul;0;0;0
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Centro-Oeste;0;0;0
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Exterior;0;0;0
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Nordeste;0;0;0
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Norte;81;137;26
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Sudeste;180;381;141
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Sul;0;0;0
33.256.439/0001-39;2024-12-31;2;141230;ULTRAPAR PARTICIPACOES S.A.;Centro-Oeste;190;301;22
33.256.439/0001-39;2024-12-31;2;141230;ULTRAPAR PARTICIPACOES S.A.;Exterior;0;0;0
33.256.439/0001-39;2024-12-31;2;141230;ULTRAPAR PARTICIPACOES S.A.;Nordeste;212;850;117
33.256.439/0001-39;2024-12-31;2;141230;ULTRAPAR PARTICIPACOES S.A.;Norte;54;157;10
33.256.439/0001-39;2024-12-31;2;141230;ULTRAPAR PARTICIPACOES S.A.;Sudeste;1687;4426;537
33.256.439/0001-39;2024-12-31;2;141230;ULTRAPAR PARTICIPACOES S.A.;Sul;248;792;126
33.352.394/0001-04;2024-12-31;3;141295;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Centro-Oeste;0;0;0
