CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
19.796.586/0001-70;2024-12-31;4;141567;BRISANET PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;25968.00;233712.00;215760.00;0.00
19.796.586/0001-70;2024-12-31;4;141567;BRISANET PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
19.796.586/0001-70;2024-12-31;4;141567;BRISANET PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.247.322/0001-47;2024-12-31;4;140565;ALLIED TECNOLOGIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.247.322/0001-47;2024-12-31;4;140565;ALLIED TECNOLOGIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.92;3.92;0.00;2188500.00;2188500.00;0.00;544998.52;4904986.66;4904986.66;0.00
20.247.322/0001-47;2024-12-31;4;140565;ALLIED TECNOLOGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.247.322/0001-47;2024-12-31;4;140565;ALLIED TECNOLOGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;2500000.00;2500000.00;0.00;475728.92;4312006.90;3920006.27;3285765.62
20.247.322/0001-47;2024-12-31;4;140565;ALLIED TECNOLOGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.247.322/0001-47;2024-12-31;4;140565;ALLIED TECNOLOGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;3000000.00;3000000.00;0.00;508889.13;6344151.16;6344151.16;3171526.07
20.247.322/0001-47;2024-12-31;4;140565;ALLIED TECNOLOGIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;1.00;0.00;100000.00;100000.00;66706.00;0.00;0.00;0.00;0.00
20.247.322/0001-47;2024-12-31;4;140565;ALLIED TECNOLOGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.08;3.08;0.00;1529954.48;1529954.48;1529954.48;606596.95;4878161.94;4590974.49;3217603.07
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.74;1.00;0.00;0.00;0.00;0.00;1150.00;1889119.99;1259413.33;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;1.00;0.00;0.00;0.00;0.00;1150.00;995040.00;663360.00;970937.61
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;1.00;0.00;0.00;0.00;0.00;1150.00;895783.50;597189.00;796291.81
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;1.00;0.00;0.00;0.00;0.00;1350.00;1897498.57;1264999.05;0.00
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.512.706/0001-40;2024-12-31;10;142123;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;4.00;4795127.15;7192690.72;5993908.93;0.00;0.00;0.00;0.00;0.00
20.512.706/0001-40;2024-12-31;10;142123;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;2024-01-01;2024-12-31;Conselho de Administração;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.512.706/0001-40;2024-12-31;10;142123;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;2023-01-01;2023-12-31;Conselho de Administração;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.512.706/0001-40;2024-12-31;10;142123;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;9297186.22;15780872.66;13321592.61;13321592.61;0.00;0.00;0.00;0.00
20.512.706/0001-40;2024-12-31;10;142123;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.512.706/0001-40;2024-12-31;10;142123;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;2111981.01;3379169.62;2815974.68;6980870.31;0.00;0.00;0.00;0.00
20.512.706/0001-40;2024-12-31;10;142123;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20.512.706/0001-40;2024-12-31;10;142123;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;1992354.03;3187766.45;2656472.04;2849162.19;0.00;0.00;0.00;0.00
21.110.778/0001-23;2024-12-31;1;138521;OLIVEIRA TRUST S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.110.778/0001-23;2024-12-31;1;138521;OLIVEIRA TRUST S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.110.778/0001-23;2024-12-31;1;138521;OLIVEIRA TRUST S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.110.778/0001-23;2024-12-31;1;138521;OLIVEIRA TRUST S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.110.778/0001-23;2024-12-31;1;138521;OLIVEIRA TRUST S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.110.778/0001-23;2024-12-31;1;138521;OLIVEIRA TRUST S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.110.778/0001-23;2024-12-31;1;138521;OLIVEIRA TRUST S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.110.778/0001-23;2024-12-31;1;138521;OLIVEIRA TRUST S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Conselho de Administração;9.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Diretoria Estatutária;5.50;5.50;3667097.60;6875808.00;4583872.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Conselho de Administração;10.08;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Diretoria Estatutária;4.75;3.83;3499963.00;6562431.00;4374954.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;9.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;5.25;5.25;3829034.00;7179440.00;4786293.00;7407551.12;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;9.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;3063715.08;4978537.00;4978537.00;4978537.00;0.00;0.00;0.00;0.00
21.240.146/0001-84;2024-12-31;8;142053;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.254.073/0001-80;2024-12-31;2;141367;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.254.073/0001-80;2024-12-31;2;141367;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;4442480.00;3173200.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2023-01-01;2023-12-31;Diretoria Estatutária;4.25;4.25;0.00;0.00;0.00;0.00;0.00;5330000.00;7462000.00;1296160.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2023-01-01;2023-12-31;Conselho Fiscal;2.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2022-01-01;2022-12-31;Diretoria Estatutária;5.75;5.75;0.00;0.00;0.00;0.00;0.00;5863900.00;4188500.00;3520222.22
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2022-01-01;2022-12-31;Conselho Fiscal;3.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2021-01-01;2021-12-31;Diretoria Estatutária;4.42;4.42;0.00;0.00;0.00;0.00;0.00;3422500.00;1662848.00;1662848.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2021-01-01;2021-12-31;Conselho Fiscal;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.314.559/0001-66;2024-12-31;8;141731;MOVIDA PARTICIPACOES SA;2021-01-01;2021-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.50;6.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.83;5.83;0.00;0.00;0.00;0.00;0.00;14498970.75;6443987.00;0.00
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0.00;24014694.00;19224142.12;0.00;0.00;12344089.99;5486262.22;0.00
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.33;4.33;0.00;19359930.67;19132913.11;18009360.36;0.00;9408341.79;4181485.24;6533820.88
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;3.33;0.00;21197902.70;997607.20;1170324.00;0.00;13130123.69;5835610.53;8679092.40
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;2023-01-01;2023-12-31;Conselho de Administração;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;2.00;2667.18;468000.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;5.00;712059.00;1424118.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;2.00;2667.18;406361.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;0.00;769323.00;1172110.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;6.00;252120.00;384120.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;400000.00;600000.00;0.00;0.00;727217.00;1107959.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;4.00;59400.00;148500.00;0.00;0.00;0.00;0.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;177731.00;444327.00;0.00;0.00;213403.00;533683.00;0.00;0.00
22.266.175/0001-88;2024-12-31;3;141917;FERTILIZANTES HERINGER S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;4.00;0.00;475087.08;463894.39;0.00;864982.46;1729964.92;1684571.56;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;307616.35;0.00;294966.36;639783.09;1279566.18;1279566.18;1228052.31
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;3.52;0.00;175843.26;0.00;175843.26;520123.39;1040246.78;1040246.78;1015825.02
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;3.10;0.00;0.00;0.00;0.00;254887.26;768906.51;768906.51;731310.39
22.543.331/0001-00;2024-12-31;3;142144;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;11.80;11.80;10139748.00;20279495.00;20279495.00;0.00;0.00;0.00;0.00;0.00
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;10.00;10.00;7533634.35;19056732.40;19056732.40;17051548.70;0.00;0.00;0.00;0.00
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;11.17;11.17;8463062.52;21403621.74;21403621.74;17585475.82;0.00;0.00;0.00;0.00
23.041.875/0001-37;2024-12-31;3;142005;ALMACENES ÉXITO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;9.42;9.42;4337869.00;4337869.00;4337869.00;0.00;0.00;0.00;0.00;0.00
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;11.00;10.75;459800.00;1531200.00;2634400.00;0.00;0.00;0.00;0.00;0.00
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;8.00;8.00;123110.40;444320.00;2000000.00;0.00;0.00;0.00;0.00;0.00
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;4.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.50;7.50;56833.70;400000.00;1375172.88;0.00;0.00;0.00;0.00;0.00
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;6.00;100000.00;258750.00;1199650.00;0.00;0.00;0.00;0.00;0.00
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.08;4.08;0.00;0.00;0.00;0.00;0.00;4457466.89;3183904.92;0.00
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;4174611.71;2981865.51;3337705.20
23.373.000/0001-32;2024-12-31;6;141467;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
